constructorStandingsId,raceId,constructorId,points,position,positionText,wins
24393,349,3,40,7,7,0
24394,349,4,123,5,5,0
24395,349,5,10,9,9,0
24397,349,15,27,8,8,0
24400,350,6,290,3,3,3
24401,350,1,347,2,2,5
24402,350,9,350,1,1,6
24403,350,131,158,4,4,0
24405,350,3,47,7,7,0
24406,350,4,127,5,5,0
24407,350,5,10,9,9,0
24409,350,15,27,8,8,0
24445,351,15,27,8,8,0
24443,351,5,10,9,9,0
24442,351,4,133,5,5,0
24437,351,1,359,2,2,5
24438,351,9,383,1,1,6
24439,351,131,168,4,4,0
24441,351,3,56,7,7,0
24436,351,6,319,3,3,4
24457,352,15,37,8,8,0
24455,352,5,11,9,9,0
24454,352,4,133,5,5,0
24449,352,1,381,2,2,5
24450,352,9,426,1,1,7
24451,352,131,176,4,4,0
24453,352,3,58,7,7,0
24448,352,6,334,3,3,4
24481,353,15,43,8,8,0
24479,353,5,11,9,9,0
24477,353,3,65,7,7,0
24475,353,131,188,4,4,0
24478,353,4,143,5,5,0
24474,353,9,426,1,1,7
24473,353,1,399,2,2,5
24472,353,6,374,3,3,5
24484,354,6,389,3,3,5
24485,354,1,421,2,2,5
24486,354,9,469,1,1,8
24487,354,131,202,4,4,0
24489,354,3,69,6,6,0
24490,354,4,145,5,5,0
24491,354,5,11,9,9,0
24493,354,15,44,8,8,0
24496,355,6,396,3,3,5
24497,355,1,454,2,2,5
24498,355,9,498,1,1,9
24499,355,131,214,4,4,0
24501,355,3,69,6,6,0
24502,355,4,163,5,5,0
24503,355,5,13,9,9,0
24505,355,15,44,8,8,0
24517,75,18,0,9,9,0
24542,842,4,30,4,4,0
24541,842,1,48,2,2,0
24540,842,9,72,1,1,2
24669,841,131,0,10,10,0
24668,841,3,0,9,9,0
24664,841,5,4,5,5,0
24663,841,6,18,3,3,0
24662,841,4,15,4,4,0
24661,841,1,26,2,2,0
24660,841,9,35,1,1,1
24543,842,6,36,3,3,0
24544,842,5,4,6,6,0
24548,842,3,0,11,11,0
24549,842,131,2,8,8,0
24550,842,15,6,5,5,0
24552,843,9,105,1,1,2
24553,843,1,85,2,2,1
24554,843,4,32,4,4,0
24555,843,6,50,3,3,0
24556,843,5,4,7,7,0
24560,843,3,0,10,10,0
24561,843,131,16,5,5,0
24562,843,15,7,6,6,0
24564,844,9,148,1,1,3
24565,844,1,105,2,2,1
24566,844,4,42,4,4,0
24567,844,6,65,3,3,0
24568,844,5,6,7,7,0
24572,844,3,0,10,10,0
24573,844,131,26,5,5,0
24574,844,15,8,6,6,0
24576,845,9,185,1,1,4
24577,845,1,138,2,2,1
24578,845,4,46,4,4,0
24579,845,6,75,3,3,0
24580,845,5,6,7,7,0
24584,845,3,0,9,9,0
24585,845,131,40,5,5,0
24586,845,15,11,6,6,0
24588,846,9,222,1,1,5
24589,846,1,161,2,2,1
24590,846,4,50,4,4,0
24591,846,6,93,3,3,0
24592,846,5,7,8,8,0
24596,846,3,2,9,9,0
24597,846,131,40,5,5,0
24598,846,15,21,6,6,0
24600,847,9,255,1,1,5
24601,847,1,186,2,2,2
24602,847,4,60,4,4,0
24603,847,6,101,3,3,0
24604,847,5,12,7,7,0
24608,847,3,4,9,9,0
24609,847,131,52,5,5,0
24610,847,15,27,6,6,0
24612,848,9,295,1,1,6
24613,848,1,206,2,2,2
24614,848,4,61,4,4,0
24615,848,6,129,3,3,0
24616,848,5,16,7,7,0
24620,848,3,4,9,9,0
24621,848,131,58,5,5,0
24622,848,15,27,6,6,0
24624,849,9,328,1,1,6
24625,849,1,218,2,2,2
24626,849,4,65,5,5,0
24627,849,6,164,3,3,1
24628,849,5,17,7,7,0
24632,849,3,4,9,9,0
24633,849,131,68,4,4,0
24634,849,15,33,6,6,0
24636,850,9,355,1,1,6
24637,850,1,243,2,2,3
24638,850,4,66,5,5,0
24639,850,6,192,3,3,1
24640,850,5,17,8,8,0
24644,850,3,4,9,9,0
24645,850,131,78,4,4,0
24646,850,15,35,6,6,0
24648,851,9,383,1,1,6
24649,851,1,280,2,2,4
24650,851,4,66,5,5,0
24651,851,6,215,3,3,1
24652,851,5,22,8,8,0
24656,851,3,4,9,9,0
24657,851,131,80,4,4,0
24658,851,15,35,6,6,0
24670,852,9,426,1,1,7
24671,852,1,295,2,2,4
24672,852,4,68,5,5,0
24673,852,6,231,3,3,1
24674,852,5,22,8,8,0
24678,852,3,5,9,9,0
24679,852,131,98,4,4,0
24680,852,15,35,6,6,0
24682,853,9,451,1,1,8
24683,853,1,325,2,2,4
24684,853,4,70,5,5,0
24685,853,6,254,3,3,1
24686,853,5,29,8,8,0
24690,853,3,5,9,9,0
24691,853,131,108,4,4,0
24692,853,15,35,7,7,0
24694,854,9,491,1,1,9
24695,854,1,353,2,2,4
24696,854,4,70,5,5,0
24697,854,6,268,3,3,1
24698,854,5,29,8,8,0
24702,854,3,5,9,9,0
24703,854,131,114,4,4,0
24704,854,15,36,7,7,0
24706,855,9,518,1,1,9
24707,855,1,388,2,2,5
24708,855,4,72,5,5,0
24709,855,6,292,3,3,1
24710,855,5,29,8,8,0
24714,855,3,5,9,9,0
24715,855,131,123,4,4,0
24716,855,15,40,7,7,0
24718,856,9,558,1,1,10
24719,856,1,418,2,2,5
24720,856,4,72,5,5,0
24721,856,6,310,3,3,1
24722,856,5,37,8,8,0
24726,856,3,5,9,9,0
24727,856,131,127,4,4,0
24728,856,15,40,7,7,0
24730,857,9,595,1,1,11
24731,857,1,442,2,2,5
24732,857,4,72,5,5,0
24733,857,6,325,3,3,1
24734,857,5,41,8,8,0
24738,857,3,5,9,9,0
24739,857,131,145,4,4,0
24740,857,15,41,7,7,0
24742,858,9,607,1,1,11
24743,858,1,482,2,2,6
24744,858,4,72,5,5,0
24745,858,6,353,3,3,1
24746,858,5,41,8,8,0
24750,858,3,5,9,9,0
24751,858,131,159,4,4,0
24752,858,15,42,7,7,0
24754,859,9,650,1,1,12
24755,859,1,497,2,2,6
24756,859,4,73,5,5,0
24757,859,6,375,3,3,1
24758,859,5,41,8,8,0
24762,859,3,5,9,9,0
24763,859,131,165,4,4,0
24764,859,15,44,7,7,0
24932,860,1,40,1,1,1
24940,860,3,0,9,9,0
24939,860,131,0,8,8,0
24937,860,5,2,6,6,0
24936,860,208,6,5,5,0
24935,860,15,12,3,3,0
24934,860,6,10,4,4,0
24933,860,9,30,2,2,0
24777,861,1,55,1,1,1
24778,861,9,42,2,2,0
24779,861,6,35,3,3,1
24780,861,15,30,4,4,0
24781,861,208,16,5,5,0
24782,861,5,6,8,8,0
24784,861,131,1,9,9,0
24785,861,3,8,7,7,0
24789,862,1,88,1,1,1
24790,862,9,64,2,2,0
24791,862,6,37,3,3,1
24792,862,15,31,4,4,0
24793,862,208,24,6,6,0
24794,862,5,6,9,9,0
24796,862,131,26,5,5,1
24797,862,3,18,7,7,0
24844,864,3,43,6,6,1
24843,864,131,43,5,5,1
24840,864,208,84,3,3,0
24841,864,5,6,9,9,0
24839,864,15,41,7,7,0
24838,864,6,63,4,4,1
24837,864,9,109,1,1,1
24836,864,1,98,2,2,1
24824,863,1,92,2,2,1
24825,863,9,101,1,1,1
24826,863,6,45,4,4,1
24827,863,15,31,6,6,0
24828,863,208,57,3,3,0
24829,863,5,6,9,9,0
24831,863,131,37,5,5,1
24832,863,3,18,7,7,0
24848,865,1,108,2,2,1
24849,865,9,146,1,1,2
24850,865,6,86,3,3,1
24851,865,15,41,7,7,0
24852,865,208,86,4,4,0
24853,865,5,6,9,9,0
24855,865,131,61,5,5,1
24856,865,3,44,6,6,1
24860,866,1,133,2,2,2
24861,866,9,164,1,1,2
24862,866,6,97,4,4,1
24863,866,15,58,6,6,0
24864,866,208,108,3,3,0
24865,866,5,6,9,9,0
24867,866,131,69,5,5,1
24868,866,3,44,7,7,1
24872,867,1,137,2,2,2
24873,867,9,176,1,1,2
24874,867,6,122,4,4,2
24875,867,15,60,6,6,0
24876,867,208,126,3,3,0
24877,867,5,6,9,9,0
24879,867,131,92,5,5,1
24880,867,3,45,7,7,1
24884,868,1,142,4,4,2
24885,868,9,216,1,1,3
24886,868,6,152,2,2,2
24887,868,15,60,6,6,0
24888,868,208,144,3,3,0
24889,868,5,6,9,9,0
24891,868,131,98,5,5,1
24892,868,3,47,7,7,1
24974,869,131,105,5,5,1
24975,869,3,47,7,7,1
24972,869,5,6,9,9,0
24971,869,208,159,4,4,0
24970,869,15,80,6,6,0
24969,869,6,177,2,2,3
24968,869,9,230,1,1,3
24967,869,1,160,3,3,2
24992,871,9,272,1,1,3
24986,870,131,106,5,5,1
24991,871,1,218,2,2,4
24979,870,1,193,2,2,3
24980,870,9,246,1,1,3
24983,870,208,192,3,3,0
24982,870,15,80,6,6,0
24981,870,6,189,4,4,3
24987,870,3,53,7,7,1
24984,870,5,6,9,9,0
24993,871,6,199,4,4,3
24994,871,15,80,6,6,0
24995,871,208,207,3,3,0
24996,871,5,12,9,9,0
24998,871,131,112,5,5,1
24999,871,3,53,8,8,1
25003,872,1,243,2,2,5
25004,872,9,272,1,1,3
25005,872,6,226,3,3,3
25006,872,15,100,6,6,0
25007,872,208,217,4,4,0
25008,872,5,12,9,9,0
25010,872,131,126,5,5,1
25011,872,3,54,8,8,1
25047,873,3,54,8,8,1
25043,873,208,231,4,4,0
25044,873,5,14,9,9,0
25046,873,131,136,5,5,1
25042,873,15,101,6,6,0
25041,873,6,245,3,3,3
25040,873,9,297,1,1,4
25039,873,1,261,2,2,5
25059,874,3,58,8,8,1
25055,874,208,239,4,4,0
25056,874,5,15,9,9,0
25058,874,131,136,5,5,1
25054,874,15,116,6,6,0
25053,874,6,263,3,3,3
25052,874,9,324,1,1,5
25051,874,1,283,2,2,5
25063,875,1,284,3,3,5
25064,875,9,367,1,1,6
25065,875,6,290,2,2,3
25066,875,15,116,6,6,0
25067,875,208,255,4,4,0
25068,875,5,21,9,9,0
25070,875,131,136,5,5,1
25071,875,3,58,8,8,1
25095,876,3,59,8,8,1
25091,876,208,263,4,4,0
25092,876,5,21,9,9,0
25094,876,131,136,5,5,1
25090,876,15,116,6,6,0
25089,876,6,316,2,2,3
25088,876,9,407,1,1,7
25087,876,1,306,3,3,5
25099,877,1,318,3,3,5
25100,877,9,422,1,1,7
25101,877,6,340,2,2,3
25102,877,15,124,6,6,0
25103,877,208,288,4,4,1
25104,877,5,22,9,9,0
25106,877,131,136,5,5,1
25107,877,3,73,8,8,1
25111,878,1,353,3,3,6
25112,878,9,440,1,1,7
25113,878,6,367,2,2,3
25114,878,15,124,6,6,0
25115,878,208,302,4,4,1
25116,878,5,22,9,9,0
25118,878,131,136,5,5,1
25119,878,3,76,8,8,1
25123,879,1,378,3,3,7
25124,879,9,460,1,1,7
25125,879,6,400,2,2,3
25126,879,15,126,6,6,0
25127,879,208,303,4,4,1
25128,879,5,26,9,9,0
25130,879,131,142,5,5,1
25131,879,3,76,8,8,1
25135,880,208,26,2,2,1
25136,880,6,30,1,1,0
25137,880,9,23,3,3,0
25138,880,131,10,4,4,0
25140,880,1,2,6,6,0
25141,880,5,0,7,7,0
25142,880,15,0,8,8,0
25143,880,3,0,9,9,0
25146,881,208,40,2,2,1
25147,881,6,40,3,3,0
25148,881,9,66,1,1,1
25149,881,131,37,4,4,0
25151,881,1,4,7,7,0
25152,881,5,1,8,8,0
25153,881,15,4,6,6,0
25154,881,3,0,9,9,0
25157,882,208,60,3,3,1
25158,882,6,73,2,2,1
25159,882,9,78,1,1,1
25160,882,131,52,4,4,0
25162,882,1,14,5,5,0
25163,882,5,7,7,7,0
25164,882,15,5,8,8,0
25165,882,3,0,9,9,0
25168,883,208,93,2,2,1
25169,883,6,77,3,3,1
25170,883,9,109,1,1,2
25171,883,131,64,4,4,0
25173,883,1,23,6,6,0
25174,883,5,7,7,7,0
25175,883,15,5,8,8,0
25176,883,3,0,9,9,0
25179,884,208,111,3,3,1
25180,884,6,117,2,2,2
25181,884,9,131,1,1,2
25182,884,131,72,4,4,0
25184,884,1,29,6,6,0
25185,884,5,8,7,7,0
25186,884,15,5,8,8,0
25187,884,3,0,9,9,0
25190,885,208,112,3,3,1
25191,885,6,123,2,2,2
25192,885,9,164,1,1,2
25193,885,131,109,4,4,1
25195,885,1,37,6,6,0
25196,885,5,12,7,7,0
25197,885,15,5,8,8,0
25198,885,3,0,9,9,0
25201,886,208,114,4,4,1
25202,886,6,145,2,2,2
25203,886,9,201,1,1,3
25204,886,131,134,3,3,1
25206,886,1,37,6,6,0
25207,886,5,20,7,7,0
25208,886,15,5,8,8,0
25209,886,3,0,9,9,0
25212,887,208,124,4,4,1
25213,887,6,168,3,3,2
25214,887,9,219,1,1,3
25215,887,131,171,2,2,2
25217,887,1,37,6,6,0
25218,887,5,24,7,7,0
25219,887,15,6,8,8,0
25220,887,3,0,9,9,0
25223,888,208,157,4,4,1
25224,888,6,180,3,3,2
25225,888,9,250,1,1,4
25226,888,131,183,2,2,2
25228,888,1,49,6,6,0
25229,888,5,24,7,7,0
25230,888,15,7,8,8,0
25231,888,3,0,9,9,0
25234,890,208,183,4,4,1
25235,890,6,194,3,3,2
25236,890,9,277,1,1,4
25237,890,131,208,2,2,3
25239,890,1,57,6,6,0
25240,890,5,24,7,7,0
25241,890,15,7,8,8,0
25242,890,3,1,9,9,0
25245,891,208,187,4,4,1
25246,891,6,218,3,3,2
25247,891,9,312,1,1,5
25248,891,131,235,2,2,3
25250,891,1,65,5,5,0
25251,891,5,25,7,7,0
25252,891,15,7,8,8,0
25253,891,3,1,9,9,0
25285,893,15,19,8,8,0
25284,893,5,31,7,7,0
25286,893,3,1,9,9,0
25283,893,1,76,5,5,0
25281,893,131,267,3,3,3
25280,893,9,377,1,1,7
25279,893,6,274,2,2,2
25278,893,208,206,4,4,1
25267,892,208,191,4,4,1
25268,892,6,248,2,2,2
25269,892,9,352,1,1,6
25270,892,131,245,3,3,3
25272,892,1,66,5,5,0
25273,892,5,31,7,7,0
25274,892,15,17,8,8,0
25275,892,3,1,9,9,0
25289,894,208,239,4,4,1
25290,894,6,284,2,2,2
25291,894,9,402,1,1,8
25292,894,131,283,3,3,3
25294,894,1,81,5,5,0
25295,894,5,31,8,8,0
25296,894,15,31,7,7,0
25297,894,3,1,9,9,0
25300,895,208,264,4,4,1
25301,895,6,297,2,2,2
25302,895,9,445,1,1,9
25303,895,131,287,3,3,3
25305,895,1,83,5,5,0
25306,895,5,31,8,8,0
25307,895,15,45,7,7,0
25308,895,3,1,9,9,0
25311,896,208,285,4,4,1
25312,896,6,309,3,3,2
25313,896,9,470,1,1,10
25314,896,131,313,2,2,3
25316,896,1,93,5,5,0
25317,896,5,32,8,8,0
25318,896,15,45,7,7,0
25319,896,3,1,9,9,0
25322,897,208,297,4,4,1
25323,897,6,323,3,3,2
25324,897,9,513,1,1,11
25325,897,131,334,2,2,3
25327,897,1,95,5,5,0
25328,897,5,32,8,8,0
25329,897,15,45,7,7,0
25330,897,3,1,9,9,0
25333,898,208,315,4,4,1
25334,898,6,333,3,3,2
25335,898,9,553,1,1,12
25336,898,131,348,2,2,3
25338,898,1,102,5,5,0
25339,898,5,32,8,8,0
25340,898,15,53,7,7,0
25341,898,3,5,9,9,0
25344,899,208,315,4,4,1
25345,899,6,354,3,3,2
25346,899,9,596,1,1,13
25347,899,131,360,2,2,3
25349,899,1,122,5,5,0
25350,899,5,33,8,8,0
25351,899,15,57,7,7,0
25352,899,3,5,9,9,0
25524,257,1,0,12,12,0
25733,36,6,13,1,1,1
25943,901,1,43,2,2,0
25942,901,131,68,1,1,2
25941,900,9,0,11,11,0
25939,900,208,0,9,9,0
25937,900,15,0,7,7,0
25936,900,5,6,6,6,0
25934,900,3,10,4,4,0
25933,900,6,18,3,3,0
25932,900,1,33,1,1,0
25931,900,131,25,2,2,1
25944,901,6,30,3,3,0
25945,901,3,20,4,4,0
25947,901,5,7,7,7,0
25948,901,15,0,8,8,0
25950,901,208,0,9,9,0
25952,901,9,15,6,6,0
25953,902,131,111,1,1,3
25954,902,1,43,3,3,0
25955,902,6,33,5,5,0
25956,902,3,30,6,6,0
25958,902,5,7,7,7,0
25959,902,15,0,9,9,0
25961,902,208,0,8,8,0
25963,902,9,35,4,4,0
25964,903,131,154,1,1,4
25965,903,1,43,5,5,0
25966,903,6,52,4,4,0
25967,903,3,36,6,6,0
25969,903,5,8,7,7,0
25970,903,15,0,9,9,0
25972,903,208,0,8,8,0
25974,903,9,57,2,2,0
25975,904,131,197,1,1,5
25976,904,1,43,6,6,0
25977,904,6,66,3,3,0
25978,904,3,46,5,5,0
25980,904,5,8,7,7,0
25981,904,15,0,9,9,0
25983,904,208,4,8,8,0
25985,904,9,84,2,2,0
25986,905,131,240,1,1,6
25987,905,1,52,5,5,0
25988,905,6,78,3,3,0
25989,905,3,52,6,6,0
25991,905,5,8,8,8,0
25992,905,15,0,10,10,0
25994,905,208,8,7,7,0
25996,905,9,99,2,2,0
25997,906,131,258,1,1,6
25998,906,1,66,5,5,0
25999,906,6,87,3,3,0
26000,906,3,58,6,6,0
26002,906,5,12,7,7,0
26003,906,15,0,10,10,0
26005,906,208,8,8,8,0
26007,906,9,139,2,2,1
26008,907,131,301,1,1,7
26009,907,1,72,6,6,0
26010,907,6,98,3,3,0
26011,907,3,85,5,5,0
26013,907,5,12,7,7,0
26014,907,15,0,10,10,0
26016,907,208,8,8,8,0
26018,907,9,143,2,2,1
26019,908,131,326,1,1,8
26020,908,1,90,6,6,0
26021,908,6,106,3,3,0
26022,908,3,103,4,4,0
26024,908,5,15,7,7,0
26025,908,15,0,10,10,0
26027,908,208,8,8,8,0
26029,908,9,168,2,2,1
26030,909,131,366,1,1,9
26031,909,1,96,6,6,0
26032,909,6,116,4,4,0
26033,909,3,121,3,3,0
26035,909,5,15,7,7,0
26036,909,15,0,10,10,0
26038,909,208,8,8,8,0
26040,909,9,188,2,2,1
26041,910,131,393,1,1,9
26042,910,1,97,6,6,0
26043,910,6,142,3,3,0
26044,910,3,135,4,4,0
26046,910,5,17,7,7,0
26047,910,15,0,10,10,0
26049,910,208,8,8,8,0
26051,910,9,219,2,2,2
26052,911,131,411,1,1,9
26053,911,1,105,5,5,0
26054,911,6,160,3,3,0
26055,911,3,150,4,4,0
26057,911,5,19,7,7,0
26058,911,15,0,10,10,0
26060,911,208,8,8,8,0
26062,911,9,254,2,2,3
26063,912,131,454,1,1,10
26064,912,1,110,5,5,0
26065,912,6,162,4,4,0
26066,912,3,177,3,3,0
26068,912,5,19,7,7,0
26069,912,15,0,10,10,0
26071,912,208,8,8,8,0
26073,912,9,272,2,2,3
26074,913,131,479,1,1,11
26075,913,1,111,6,6,0
26076,913,6,178,4,4,0
26077,913,3,187,3,3,0
26079,913,5,27,7,7,0
26080,913,15,0,10,10,0
26082,913,208,8,8,8,0
26084,913,9,305,2,2,3
26085,914,131,522,1,1,12
26086,914,1,121,6,6,0
26087,914,6,178,4,4,0
26088,914,3,201,3,3,0
26090,914,5,29,7,7,0
26091,914,15,0,10,10,0
26093,914,208,8,8,8,0
26095,914,9,332,2,2,3
26096,915,131,565,1,1,13
26097,915,1,143,5,5,0
26098,915,6,188,4,4,0
26099,915,3,216,3,3,0
26101,915,5,29,7,7,0
26102,915,15,0,10,10,0
26104,915,208,8,8,8,0
26106,915,9,342,2,2,3
26107,916,131,608,1,1,14
26108,916,1,147,5,5,0
26109,916,6,196,4,4,0
26110,916,3,238,3,3,0
26112,916,5,30,7,7,0
26113,916,15,0,10,10,0
26115,916,208,10,8,8,0
26117,916,9,363,2,2,3
26118,917,131,651,1,1,15
26119,917,1,161,5,5,0
26120,917,6,210,4,4,0
26121,917,3,254,3,3,0
26123,917,5,30,7,7,0
26124,917,15,0,10,10,0
26126,917,208,10,8,8,0
26128,917,9,373,2,2,3
26129,918,131,701,1,1,16
26130,918,1,181,5,5,0
26131,918,6,216,4,4,0
26132,918,3,320,3,3,0
26134,918,5,30,7,7,0
26135,918,15,0,10,10,0
26137,918,208,10,8,8,0
26139,918,9,405,2,2,3
26733,969,6,37,1,1,1
26140,926,131,43,1,1,1
26141,926,6,15,2,2,0
26142,926,3,12,4,4,0
26143,926,15,14,3,3,0
26144,926,9,8,5,5,0
26146,926,5,2,7,7,0
26147,926,1,0,8,8,0
26148,926,208,0,9,9,0
26149,927,131,76,1,1,1
26150,927,6,52,2,2,1
26151,927,3,30,3,3,0
26152,927,15,14,4,4,0
26153,927,9,11,6,6,0
26155,927,5,12,5,5,0
26156,927,1,0,9,9,0
26157,927,208,0,8,8,0
26159,928,131,119,1,1,2
26160,928,6,79,2,2,1
26161,928,3,48,3,3,0
26162,928,15,19,4,4,0
26163,928,9,13,5,5,0
26165,928,5,12,6,6,0
26166,928,1,0,9,9,0
26167,928,208,6,8,8,0
26169,929,131,159,1,1,3
26170,929,6,107,2,2,1
26171,929,3,61,3,3,0
26172,929,15,19,5,5,0
26173,929,9,23,4,4,0
26175,929,5,12,7,7,0
26176,929,1,0,9,9,0
26177,929,208,12,6,6,0
26179,930,131,202,1,1,4
26180,930,6,132,2,2,1
26181,930,3,81,3,3,0
26182,930,15,19,5,5,0
26183,930,9,30,4,4,0
26185,930,5,14,7,7,0
26186,930,1,0,9,9,0
26187,930,208,16,6,6,0
26189,931,131,242,1,1,5
26190,931,6,158,2,2,1
26191,931,3,81,3,3,0
26192,931,15,21,5,5,0
26193,931,9,52,4,4,0
26195,931,5,15,8,8,0
26196,931,1,4,9,9,0
26197,931,208,16,7,7,0
26199,932,131,285,1,1,6
26200,932,6,180,2,2,1
26201,932,3,104,3,3,0
26202,932,15,21,6,6,0
26203,932,9,54,4,4,0
26205,932,5,15,8,8,0
26206,932,1,4,9,9,0
26207,932,208,23,5,5,0
26209,933,131,328,1,1,7
26210,933,6,192,2,2,1
26211,933,3,129,3,3,0
26212,933,15,21,7,7,0
26213,933,9,55,4,4,0
26215,933,5,19,8,8,0
26216,933,1,4,9,9,0
26217,933,208,29,6,6,0
26219,934,131,371,1,1,8
26220,934,6,211,2,2,1
26221,934,3,151,3,3,0
26222,934,15,21,7,7,0
26223,934,9,63,4,4,0
26225,934,5,19,8,8,0
26226,934,1,5,9,9,0
26227,934,208,29,6,6,0
26229,936,131,383,1,1,8
26230,936,6,236,2,2,2
26231,936,3,151,3,3,0
26232,936,15,22,8,8,0
26233,936,9,96,4,4,0
26235,936,5,31,7,7,0
26236,936,1,17,9,9,0
26237,936,208,35,6,6,0
26260,938,131,451,1,1,10
26257,937,1,17,9,9,0
26256,937,5,35,7,7,0
26253,937,15,23,8,8,0
26258,937,208,50,5,5,0
26252,937,3,161,3,3,0
26254,937,9,108,4,4,0
26251,937,6,242,2,2,2
26250,937,131,426,1,1,9
26261,938,6,270,2,2,2
26262,938,3,188,3,3,0
26263,938,15,25,8,8,0
26264,938,9,113,4,4,0
26266,938,5,35,7,7,0
26267,938,1,17,9,9,0
26268,938,208,50,6,6,0
26270,939,131,463,1,1,10
26271,939,6,310,2,2,3
26272,939,3,198,3,3,0
26273,939,15,26,8,8,0
26274,939,9,139,4,4,0
26276,939,5,41,7,7,0
26277,939,1,17,9,9,0
26278,939,208,50,6,6,0
26297,940,1,17,9,9,0
26294,940,9,139,4,4,0
26292,940,3,208,3,3,0
26298,940,208,60,6,6,0
26296,940,5,44,7,7,0
26291,940,6,337,2,2,3
26293,940,15,26,8,8,0
26290,940,131,506,1,1,11
26383,941,208,66,6,6,0
26382,941,1,19,9,9,0
26381,941,5,45,7,7,0
26379,941,9,149,4,4,0
26378,941,15,34,8,8,0
26377,941,3,220,3,3,0
26376,941,6,359,2,2,3
26375,941,131,531,1,1,12
26393,942,208,70,6,6,0
26388,942,15,36,8,8,0
26392,942,1,27,9,9,0
26391,942,5,63,7,7,0
26387,942,3,220,3,3,0
26389,942,9,150,4,4,0
26386,942,6,374,2,2,3
26385,942,131,574,1,1,13
26403,943,208,71,6,6,0
26398,943,15,36,8,8,0
26402,943,1,27,9,9,0
26401,943,5,65,7,7,0
26397,943,3,243,3,3,0
26399,943,9,172,4,4,0
26396,943,6,374,2,2,3
26395,943,131,617,1,1,14
26413,944,208,76,6,6,0
26408,944,15,36,8,8,0
26412,944,1,27,9,9,0
26411,944,5,67,7,7,0
26407,944,3,253,3,3,0
26409,944,9,178,4,4,0
26406,944,6,401,2,2,3
26405,944,131,660,1,1,15
26434,945,208,78,6,6,0
26429,945,15,36,8,8,0
26433,945,1,27,9,9,0
26432,945,5,67,7,7,0
26428,945,3,257,3,3,0
26430,945,9,187,4,4,0
26427,945,6,428,2,2,3
26426,945,131,703,1,1,16
26524,955,131,258,1,1,7
26566,948,15,0,10,10,0
26557,948,131,43,1,1,1
26565,948,1,0,9,9,0
26564,948,4,0,8,8,0
26563,948,5,3,7,7,0
26560,948,3,14,3,3,0
26559,948,9,12,4,4,0
26558,948,6,15,2,2,0
26447,949,131,83,1,1,2
26448,949,6,33,2,2,0
26449,949,9,30,3,3,0
26450,949,3,20,4,4,0
26453,949,5,11,6,6,0
26454,949,4,0,9,9,0
26455,949,1,1,8,8,0
26456,949,15,0,10,10,0
26458,950,131,114,1,1,3
26459,950,6,61,2,2,0
26460,950,9,57,3,3,0
26461,950,3,29,4,4,0
26464,950,5,17,6,6,0
26465,950,4,0,9,9,0
26466,950,1,1,8,8,0
26467,950,15,0,10,10,0
26469,951,131,157,1,1,4
26470,951,6,76,2,2,0
26471,951,9,57,3,3,0
26472,951,3,51,4,4,0
26475,951,5,17,6,6,0
26476,951,4,6,9,9,0
26477,951,1,10,7,7,0
26478,951,15,0,10,10,0
26480,952,131,157,1,1,4
26481,952,6,109,2,2,0
26482,952,9,94,3,3,1
26483,952,3,65,4,4,0
26486,952,5,26,5,5,0
26487,952,4,6,9,9,0
26488,952,1,12,8,8,0
26489,952,15,0,10,10,0
26491,953,131,188,1,1,5
26492,953,6,121,2,2,0
26493,953,9,112,3,3,1
26494,953,3,66,4,4,0
26497,953,5,30,6,6,0
26498,953,4,6,9,9,0
26499,953,1,24,7,7,0
26500,953,15,0,10,10,0
26502,954,131,223,1,1,6
26503,954,6,147,2,2,0
26504,954,9,130,3,3,1
26505,954,3,81,4,4,0
26508,954,5,32,6,6,0
26509,954,4,6,9,9,0
26510,954,1,24,7,7,0
26511,954,15,0,10,10,0
26525,955,6,177,2,2,0
26526,955,9,140,3,3,1
26527,955,3,90,4,4,0
26530,955,5,32,6,6,0
26531,955,4,6,9,9,0
26532,955,1,24,7,7,0
26533,955,15,0,10,10,0
26535,956,131,295,1,1,8
26536,956,6,192,2,2,0
26537,956,9,168,3,3,1
26538,956,3,92,4,4,0
26541,956,5,36,6,6,0
26542,956,4,6,9,9,0
26543,956,1,32,7,7,0
26544,956,15,0,11,11,0
26546,957,131,335,1,1,9
26547,957,6,204,2,2,0
26548,957,9,198,3,3,1
26549,957,3,92,4,4,0
26552,957,5,41,6,6,0
26553,957,4,6,9,9,0
26554,957,1,32,7,7,0
26555,957,15,0,11,11,0
26568,958,131,378,1,1,10
26569,958,6,224,2,2,0
26570,958,9,223,3,3,1
26571,958,3,94,4,4,0
26574,958,5,45,6,6,0
26575,958,4,6,9,9,0
26576,958,1,38,7,7,0
26577,958,15,0,11,11,0
26579,959,131,415,1,1,11
26580,959,6,242,3,3,0
26581,959,9,256,2,2,1
26582,959,3,96,4,4,0
26585,959,5,45,6,6,0
26586,959,4,6,9,9,0
26587,959,1,42,7,7,0
26588,959,15,0,11,11,0
26590,960,131,455,1,1,12
26591,960,6,252,3,3,0
26592,960,9,274,2,2,1
26593,960,3,101,5,5,0
26596,960,5,45,7,7,0
26597,960,4,6,9,9,0
26598,960,1,48,6,6,0
26599,960,15,0,11,11,0
26601,961,131,498,1,1,13
26602,961,6,279,3,3,0
26603,961,9,290,2,2,1
26604,961,3,111,4,4,0
